ENTREVISTA,REGIAO,UF,MUNICIPIO,qtd_geladeira,kwh_geladeira,qtd_chuveiro_eletrico,kwh_chuveiro_eletrico,qtd_ventilador,kwh_ventilador
66227,Sudeste,RJ,Rio de Janeiro,1.0,45.0,1.0,40.0,1.0,17.766000000000002
66228,Sudeste,RJ,Rio de Janeiro,1.0,45.0,1.0,27.5,1.0,9.870000000000001
66229,Sudeste,RJ,Rio de Janeiro,1.0,45.0,1.0,27.5,2.0,35.532000000000004
66230,Sudeste,RJ,Rio de Janeiro,1.0,45.0,1.0,96.0,2.0,3.1789333333333336
66231,Sudeste,RJ,Rio de Janeiro,1.0,45.0,1.0,186.00000000000003,2.0,11.844000000000001
66232,Sudeste,RJ,Rio de Janeiro,1.0,45.0,2.0,627.75,2.0,19.740000000000002
66233,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,40.0,1.0,17.766000000000002
66234,Sudeste,RJ,Rio de Janeiro,1.0,45.0,2.0,0.0,2.0,16.92
66235,Sudeste,RJ,Rio de Janeiro,1.0,45.0,2.0,0.0,1.0,9.8
66236,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,10.0,2.0,19.740000000000002
66237,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,5.0,1.0,17.766000000000002
66238,Sudeste,RJ,Rio de Janeiro,1.0,45.0,1.0,0.0,1.0,6.860000000000001
66239,Sudeste,RJ,Rio de Janeiro,1.0,45.0,2.0,0.0,1.0,6.860000000000001
66240,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,20.0,0.0,0.0
66241,Sudeste,MG,Belo Horizonte,2.0,90.0,1.0,0.0,4.0,49.39200000000001
66243,Sudeste,MG,Belo Horizonte,2.0,90.0,2.0,105.0,3.0,53.298
66244,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,26.25,0.0,0.0
66245,Sudeste,MG,Belo Horizonte,1.0,45.0,2.0,49.99999999999999,1.0,12.348000000000003
66246,Sudeste,MG,Belo Horizonte,2.0,90.0,2.0,131.25,4.0,71.06400000000001
66247,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,30.0,3.0,12.348000000000003
66248,Sudeste,MG,Belo Horizonte,2.0,90.0,1.0,216.0,4.0,16.464000000000002
66249,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,27.5,1.0,1.1445
66250,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,13.125,1.0,1.6350000000000002
66251,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,24.999999999999996,1.0,5.45
66252,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,32.8125,0.0,0.0
66253,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,20.0,0.0,0.0
66254,Sudeste,MG,Belo Horizonte,3.0,135.0,2.0,252.0,2.0,28.2
66255,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,126.0,1.0,5.922000000000001
66256,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,128.0,2.0,24.696000000000005
66257,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,80.0,0.0,0.0
66258,Sudeste,MG,Belo Horizonte,2.0,90.0,3.0,378.0,2.0,35.532000000000004
66259,Sudeste,MG,Belo Horizonte,1.0,45.0,2.0,126.0,0.0,0.0
66260,Norte,AM,Manicoré,1.0,45.0,1.0,0.0,3.0,20.580000000000002
66261,Norte,AM,Manicoré,1.0,45.0,1.0,0.0,3.0,29.61
66262,Norte,AM,Manicoré,1.0,45.0,1.0,0.0,2.0,19.740000000000002
66263,Norte,AM,Manicoré,1.0,45.0,1.0,0.0,2.0,19.740000000000002
66264,Norte,AM,Manicoré,1.0,45.0,1.0,0.0,1.0,9.870000000000001
66265,Norte,AM,Manicoré,1.0,45.0,1.0,0.0,1.0,9.870000000000001
66266,Norte,AM,Manicoré,1.0,45.0,1.0,0.0,2.0,71.06400000000001
66267,Norte,AM,Manicoré,1.0,45.0,1.0,0.0,3.0,20.580000000000002
66268,Norte,AM,Manicoré,1.0,45.0,1.0,0.0,2.0,13.720000000000002
66269,Norte,AM,Manicoré,1.0,45.0,1.0,0.0,4.0,39.480000000000004
66270,Norte,AM,Manicoré,1.0,45.0,1.0,0.0,3.0,12.348000000000003
66272,Norte,AM,Manicoré,2.0,90.0,1.0,0.0,2.0,13.720000000000002
66273,Norte,AM,Manicoré,1.0,45.0,1.0,0.0,3.0,20.580000000000002
66274,Norte,AM,Manicoré,1.0,45.0,1.0,0.0,4.0,71.06400000000001
66276,Norte,AM,Manicoré,1.0,45.0,1.0,0.0,2.0,8.232000000000001
66277,Norte,AM,Manicoré,1.0,45.0,1.0,0.0,3.0,53.298
66278,Norte,AM,Manicoré,1.0,45.0,1.0,0.0,2.0,19.740000000000002
66279,Norte,AM,Manicoré,1.0,45.0,1.0,0.0,1.0,17.766000000000002
66280,Norte,AM,Manicoré,1.0,45.0,1.0,0.0,2.0,11.844000000000001
66281,Sudeste,RJ,São Gonçalo,1.0,45.0,1.0,32.0,3.0,108.852
66282,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,68.75000000000001,0.0,0.0
66283,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,0.0,1.0,35.532000000000004
66284,Sudeste,MG,Belo Horizonte,2.0,90.0,1.0,0.0,1.0,2.9610000000000003
66285,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,0.0,0.0,0.0
66286,Sudeste,MG,Belo Horizonte,1.0,45.0,2.0,396.0,0.0,0.0
66288,Sudeste,RJ,São Gonçalo,1.0,45.0,1.0,32.0,1.0,17.766000000000002
66289,Sudeste,RJ,São Gonçalo,1.0,45.0,1.0,81.37500000000001,1.0,47.376000000000005
66290,Sudeste,RJ,São João de Meriti,1.0,45.0,1.0,0.0,2.0,26.226000000000003
66291,Sudeste,RJ,São João de Meriti,1.0,45.0,1.0,68.75,1.0,25.38
66292,Sudeste,RJ,São João de Meriti,1.0,45.0,1.0,0.0,1.0,0.5786083333333334
66293,Sudeste,RJ,São João de Meriti,2.0,90.0,2.0,49.99999999999999,0.0,0.0
66294,Sudeste,RJ,São João de Meriti,2.0,90.0,2.0,96.24999999999999,1.0,1.4863333333333335
66295,Sudeste,RJ,São João de Meriti,1.0,45.0,2.0,110.0,3.0,56.682
66296,Sudeste,RJ,São João de Meriti,1.0,45.0,1.0,41.25,1.0,9.870000000000001
66297,Sudeste,RJ,São João de Meriti,1.0,45.0,1.0,10.0,1.0,35.532000000000004
66298,Sudeste,RJ,São João de Meriti,1.0,45.0,1.0,24.999999999999996,1.0,6.860000000000001
66299,Sudeste,RJ,São João de Meriti,1.0,45.0,1.0,40.0,1.0,8.46
66300,Sudeste,RJ,São Gonçalo,1.0,45.0,1.0,44.0,1.0,5.922000000000001
66301,Sudeste,RJ,São Gonçalo,1.0,45.0,1.0,44.0,1.0,35.532000000000004
66302,Sudeste,RJ,São Gonçalo,1.0,45.0,1.0,66.0,1.0,0.6744500000000001
66303,Sudeste,RJ,São Gonçalo,1.0,45.0,1.0,0.0,1.0,9.870000000000001
66304,Sudeste,RJ,São Gonçalo,1.0,45.0,1.0,0.0,1.0,9.870000000000001
66305,Sudeste,RJ,São Gonçalo,1.0,45.0,1.0,88.0,2.0,2.9939
66306,Sudeste,RJ,São Gonçalo,1.0,45.0,1.0,27.5,1.0,2.9610000000000003
66307,Sudeste,RJ,São Gonçalo,1.0,45.0,1.0,88.0,2.0,35.532000000000004
66308,Sudeste,RJ,São Gonçalo,1.0,45.0,1.0,44.0,1.0,17.766000000000002
66309,Sudeste,RJ,São Gonçalo,1.0,45.0,1.0,44.0,1.0,5.922000000000001
66310,Sudeste,RJ,São Gonçalo,2.0,90.0,2.0,264.0,3.0,8.127
66311,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,48.0,1.0,5.922000000000001
66312,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,0.0,1.0,17.766000000000002
66313,Sudeste,RJ,São Gonçalo,1.0,45.0,1.0,24.999999999999996,2.0,4.1160000000000005
66314,Sudeste,RJ,São Gonçalo,1.0,45.0,1.0,40.0,2.0,0.658
66315,Sudeste,RJ,São Gonçalo,1.0,45.0,1.0,40.68750000000001,1.0,0.4687666666666668
66316,Sudeste,RJ,São Gonçalo,1.0,45.0,1.0,0.0,3.0,8.299666666666667
66317,Sudeste,RJ,São Gonçalo,1.0,45.0,1.0,0.0,2.0,0.45733333333333337
66318,Sudeste,RJ,São Gonçalo,1.0,45.0,1.0,39.375,2.0,35.532000000000004
66319,Sudeste,RJ,São Gonçalo,1.0,45.0,1.0,0.0,2.0,1.1572166666666668
66320,Sudeste,MG,Governador Valadares,1.0,45.0,1.0,132.0,2.0,35.532000000000004
66321,Sudeste,MG,Teófilo Otoni,1.0,45.0,1.0,0.0,0.0,0.0
66322,Sudeste,MG,Governador Valadares,1.0,45.0,1.0,412.5,2.0,35.532000000000004
66323,Sudeste,MG,Governador Valadares,1.0,45.0,1.0,44.0,0.0,0.0
66324,Sudeste,MG,Governador Valadares,1.0,45.0,1.0,220.0,3.0,53.298
66325,Sudeste,MG,Governador Valadares,1.0,45.0,1.0,132.0,3.0,51.9045
66326,Sudeste,MG,Governador Valadares,1.0,45.0,1.0,0.0,1.0,17.766000000000002
66327,Sudeste,MG,Governador Valadares,1.0,45.0,1.0,13.75,0.0,0.0
66328,Sudeste,MG,Governador Valadares,1.0,45.0,1.0,0.0,0.0,0.0
66330,Sudeste,MG,Governador Valadares,1.0,45.0,1.0,0.0,0.0,0.0
66331,Sudeste,MG,Governador Valadares,1.0,45.0,1.0,96.0,0.0,0.0
66332,Sudeste,RJ,São Gonçalo,1.0,45.0,1.0,132.0,2.0,19.740000000000002
66333,Sudeste,RJ,São Gonçalo,1.0,45.0,1.0,88.0,2.0,35.532000000000004
66334,Sudeste,RJ,São Gonçalo,1.0,45.0,1.0,132.0,2.0,19.740000000000002
66335,Sudeste,RJ,São Gonçalo,1.0,45.0,1.0,0.0,1.0,17.766000000000002
66336,Sudeste,RJ,São Gonçalo,1.0,45.0,1.0,88.0,1.0,0.05308333333333334
66337,Sudeste,RJ,São Gonçalo,1.0,45.0,1.0,0.0,1.0,5.922000000000001
66338,Sudeste,RJ,São Gonçalo,1.0,45.0,1.0,13.75,1.0,1.49695
66339,Sudeste,RJ,São Gonçalo,1.0,45.0,1.0,88.0,2.0,11.844000000000001
66340,Sudeste,RJ,São Gonçalo,1.0,45.0,1.0,44.0,1.0,5.922000000000001
66341,Sudeste,MG,Governador Valadares,1.0,45.0,1.0,6.875,2.0,19.740000000000002
66342,Sudeste,MG,Governador Valadares,0.0,0.0,2.0,26.25,1.0,17.766000000000002
66343,Sudeste,MG,Governador Valadares,1.0,45.0,1.0,0.0,1.0,2.9610000000000003
66344,Sudeste,MG,Governador Valadares,0.0,0.0,1.0,0.0,2.0,27.468000000000007
66345,Sudeste,MG,Governador Valadares,0.0,0.0,2.0,88.0,1.0,47.376000000000005
66346,Sudeste,MG,Governador Valadares,1.0,45.0,1.0,0.0,1.0,1.49695
66347,Sudeste,MG,Governador Valadares,1.0,45.0,1.0,20.0,1.0,17.766000000000002
66348,Sudeste,MG,Governador Valadares,0.0,0.0,1.0,0.0,1.0,17.766000000000002
66349,Sudeste,MG,Governador Valadares,1.0,45.0,1.0,0.0,2.0,35.532000000000004
66350,Sudeste,MG,Governador Valadares,0.0,0.0,1.0,0.0,1.0,17.766000000000002
66351,Sudeste,MG,Governador Valadares,1.0,45.0,1.0,0.0,1.0,0.12716666666666668
66352,Sudeste,MG,Governador Valadares,1.0,45.0,1.0,10.0,2.0,3.333416666666667
66353,Sudeste,MG,Governador Valadares,1.0,45.0,1.0,20.625,3.0,76.14
66354,Sudeste,MG,Governador Valadares,1.0,45.0,1.0,0.0,3.0,39.762
66356,Sudeste,MG,Governador Valadares,1.0,45.0,1.0,0.0,1.0,17.766000000000002
66357,Sudeste,MG,Governador Valadares,1.0,45.0,1.0,0.0,1.0,17.766000000000002
66362,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,64.0,1.0,0.5786083333333334
66363,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,128.0,0.0,0.0
66364,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,160.0,0.0,0.0
66365,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,0.0,0.0,0.0
66366,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,0.0,2.0,35.532000000000004
66367,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,0.0,0.0,0.0
66368,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,0.0,0.0,0.0
66369,Sudeste,MG,Belo Horizonte,1.0,45.0,3.0,0.0,1.0,9.870000000000001
66370,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,0.0,0.0,0.0
66371,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,0.0,1.0,0.22825833333333334
66372,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,0.0,2.0,19.740000000000002
66373,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,0.0,0.0,0.0
66374,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,0.0,1.0,2.0580000000000003
66375,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,0.0,0.0,0.0
66376,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,0.0,1.0,9.870000000000001
66377,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,0.0,0.0,0.0
66378,Sudeste,SP,São Paulo,1.0,45.0,1.0,15.0,0.0,0.0
66379,Centro-Oeste,GO,Goiás,1.0,45.0,1.0,27.5,2.0,11.844000000000001
66380,Sudeste,MG,Governador Valadares,1.0,45.0,1.0,132.0,2.0,43.146
66381,Sudeste,MG,Governador Valadares,1.0,45.0,1.0,275.0,2.0,35.532000000000004
66382,Sudeste,MG,Governador Valadares,1.0,45.0,4.0,176.0,3.0,42.300000000000004
66383,Sudeste,MG,Governador Valadares,1.0,45.0,1.0,160.0,2.0,71.06400000000001
66384,Sudeste,MG,Governador Valadares,1.0,45.0,2.0,192.0,1.0,17.766000000000002
66386,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,132.0,1.0,6.867000000000002
66387,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,88.0,1.0,17.766000000000002
66388,Sudeste,MG,Belo Horizonte,1.0,45.0,2.0,0.0,1.0,5.922000000000001
66389,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,0.0,0.0,0.0
66390,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,0.0,0.0,0.0
66392,Sudeste,SP,São Paulo,1.0,45.0,2.0,488.25000000000006,1.0,17.766000000000002
66393,Sudeste,SP,São Paulo,1.0,45.0,3.0,383.62500000000006,0.0,0.0
66394,Sudeste,SP,São Paulo,1.0,45.0,1.0,62.00000000000001,1.0,0.329
66395,Sudeste,MG,Governador Valadares,2.0,90.0,1.0,176.0,1.0,5.922000000000001
66397,Sudeste,SP,São Paulo,1.0,45.0,1.0,5.0,0.0,0.0
66400,Sudeste,SP,São Paulo,1.0,45.0,1.0,24.999999999999996,0.0,0.0
66402,Sudeste,SP,São Paulo,1.0,45.0,2.0,337.5,2.0,1.6531666666666667
66403,Sudeste,SP,São Paulo,1.0,45.0,2.0,64.0,0.0,0.0
66404,Sudeste,SP,São Paulo,1.0,45.0,1.0,84.0,1.0,2.0580000000000003
66405,Sudeste,SP,São Paulo,1.0,45.0,2.0,248.00000000000003,0.0,0.0
66406,Sudeste,SP,São Paulo,1.0,45.0,1.0,275.00000000000006,1.0,9.870000000000001
66407,Sudeste,SP,São Paulo,1.0,45.0,1.0,15.0,0.0,0.0
66408,Sudeste,SP,Mogi das Cruzes,1.0,45.0,1.0,32.0,0.0,0.0
66410,Sudeste,SP,São Paulo,1.0,45.0,1.0,20.0,0.0,0.0
66411,Sudeste,MG,Governador Valadares,1.0,45.0,1.0,255.75,1.0,0.011666666666666667
66412,Sudeste,SP,São Paulo,1.0,45.0,1.0,262.5,1.0,6.860000000000001
66413,Sudeste,SP,São Paulo,1.0,45.0,1.0,406.87500000000006,1.0,0.05308333333333334
66414,Sudeste,SP,São Paulo,1.0,45.0,1.0,372.00000000000006,1.0,1.6350000000000002
66415,Sudeste,SP,São Paulo,1.0,45.0,1.0,0.0,0.0,0.0
66416,Sudeste,SP,São Paulo,1.0,45.0,1.0,42.0,0.0,0.0
66417,Sudeste,SP,São Paulo,1.0,45.0,1.0,22.0,0.0,0.0
66418,Sudeste,SP,São Paulo,1.0,45.0,1.0,66.0,0.0,0.0
66420,Sudeste,SP,São Paulo,1.0,45.0,1.0,16.0,0.0,0.0
66421,Sudeste,SP,São Paulo,1.0,45.0,1.0,85.25,0.0,0.0
66422,Sudeste,SP,São Paulo,1.0,45.0,1.0,81.37500000000001,0.0,0.0
66423,Sudeste,SP,São Paulo,1.0,45.0,1.0,85.25,0.0,0.0
66424,Norte,AM,Manicoré,1.0,45.0,1.0,0.0,4.0,16.464000000000002
66425,Norte,AM,Manicoré,1.0,45.0,1.0,0.0,1.0,9.870000000000001
66426,Norte,AM,Manicoré,1.0,45.0,1.0,0.0,2.0,19.740000000000002
66427,Norte,AM,Manicoré,1.0,45.0,1.0,0.0,2.0,19.740000000000002
66428,Norte,AM,Manicoré,1.0,45.0,1.0,0.0,1.0,5.922000000000001
66429,Norte,AM,Manicoré,1.0,45.0,1.0,0.0,2.0,35.532000000000004
66430,Norte,AM,Manicoré,1.0,45.0,1.0,0.0,2.0,24.696000000000005
66431,Norte,AM,Manicoré,1.0,45.0,1.0,0.0,2.0,19.740000000000002
66432,Norte,AM,Manicoré,1.0,45.0,1.0,0.0,2.0,13.720000000000002
66433,Norte,AM,Manicoré,2.0,90.0,1.0,0.0,2.0,11.844000000000001
66434,Norte,AM,Manicoré,1.0,45.0,1.0,0.0,3.0,29.61
66435,Norte,AM,Manicoré,1.0,45.0,1.0,0.0,3.0,53.298
66436,Norte,AM,Manicoré,1.0,45.0,1.0,0.0,1.0,17.766000000000002
66437,Norte,AM,Manicoré,1.0,45.0,1.0,0.0,1.0,9.870000000000001
66438,Norte,AM,Manicoré,1.0,45.0,2.0,0.0,1.0,2.0580000000000003
66439,Norte,AM,Manicoré,1.0,45.0,1.0,0.0,2.0,13.720000000000002
66440,Norte,AM,Manicoré,1.0,45.0,1.0,0.0,2.0,19.740000000000002
66441,Norte,AM,Manicoré,1.0,45.0,2.0,0.0,2.0,19.740000000000002
66442,Sudeste,MG,Governador Valadares,1.0,45.0,1.0,412.5,3.0,106.596
66443,Sudeste,MG,Governador Valadares,2.0,90.0,1.0,0.0,0.0,0.0
66444,Sudeste,MG,Governador Valadares,1.0,45.0,3.0,488.25000000000006,2.0,50.76
66445,Sudeste,MG,Governador Valadares,1.0,45.0,1.0,186.00000000000003,0.0,0.0
66446,Sudeste,MG,Governador Valadares,1.0,45.0,2.0,825.0,0.0,0.0
66447,Sudeste,MG,Governador Valadares,1.0,45.0,1.0,64.0,3.0,53.298
66448,Sudeste,MG,Governador Valadares,1.0,45.0,1.0,0.0,1.0,12.348000000000003
66449,Sudeste,SP,São Paulo,1.0,45.0,1.0,42.0,1.0,0.10500000000000001
66450,Sudeste,SP,São Paulo,1.0,45.0,1.0,105.0,1.0,0.4515
66451,Sudeste,SP,São Paulo,1.0,45.0,1.0,19.6875,0.0,0.0
66453,Sudeste,SP,São Paulo,1.0,45.0,1.0,42.0,0.0,0.0
66454,Sudeste,SP,São Paulo,1.0,45.0,1.0,63.0,0.0,0.0
66455,Sudeste,MG,Governador Valadares,1.0,45.0,1.0,20.625,2.0,5.922000000000001
66456,Sudeste,MG,Governador Valadares,1.0,45.0,1.0,80.0,2.0,19.740000000000002
66457,Sudeste,MG,Governador Valadares,1.0,45.0,1.0,27.5,2.0,43.146
66458,Sudeste,MG,Governador Valadares,1.0,45.0,2.0,49.99999999999999,2.0,1.5686166666666668
66459,Sudeste,MG,Governador Valadares,1.0,45.0,3.0,0.0,2.0,35.532000000000004
66460,Sudeste,MG,Governador Valadares,1.0,45.0,1.0,0.0,1.0,5.922000000000001
66461,Sudeste,MG,Governador Valadares,1.0,45.0,2.0,52.5,2.0,35.532000000000004
66462,Sudeste,MG,Governador Valadares,1.0,45.0,1.0,0.0,3.0,2.02335
66463,Sudeste,MG,Governador Valadares,1.0,45.0,2.0,68.75,3.0,106.596
66464,Sudeste,MG,Governador Valadares,1.0,45.0,1.0,20.0,2.0,19.740000000000002
66465,Sudeste,MG,Governador Valadares,1.0,45.0,1.0,27.5,2.0,35.532000000000004
66466,Sudeste,MG,Governador Valadares,1.0,45.0,1.0,27.5,4.0,39.480000000000004
66467,Sudeste,MG,Governador Valadares,1.0,45.0,1.0,34.375,1.0,9.870000000000001
66468,Sudeste,MG,Governador Valadares,1.0,45.0,2.0,82.5,3.0,18.678
66469,Sudeste,MG,Unaí,1.0,45.0,1.0,0.0,1.0,35.532000000000004
66470,Sudeste,MG,Governador Valadares,1.0,45.0,1.0,96.0,1.0,17.766000000000002
66471,Sudeste,MG,Belo Horizonte,2.0,90.0,1.0,32.8125,0.0,0.0
66472,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,30.0,1.0,2.9610000000000003
66473,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,24.999999999999996,2.0,5.922000000000001
66474,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,24.999999999999996,1.0,0.12716666666666668
66475,Sudeste,MG,Belo Horizonte,1.0,45.0,2.0,49.99999999999999,2.0,71.06400000000001
66476,Sudeste,MG,Belo Horizonte,2.0,90.0,2.0,78.75,2.0,8.232000000000001
66477,Sudeste,MG,Belo Horizonte,2.0,90.0,2.0,40.0,1.0,1.5050000000000001
66478,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,67.5,2.0,35.532000000000004
66479,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,0.0,1.0,17.766000000000002
66480,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,55.0,1.0,12.348000000000003
66481,Centro-Oeste,GO,Luziânia,1.0,45.0,1.0,0.0,0.0,0.0
66482,Centro-Oeste,GO,Luziânia,1.0,45.0,1.0,68.75,0.0,0.0
66483,Centro-Oeste,GO,Luziânia,1.0,45.0,3.0,61.875,3.0,29.61
66484,Sudeste,SP,São Paulo,1.0,45.0,1.0,81.37500000000001,0.0,0.0
66485,Sudeste,MG,Belo Horizonte,1.0,45.0,2.0,0.0,1.0,2.289
66486,Norte,AM,Manicoré,1.0,45.0,1.0,0.0,2.0,19.740000000000002
66487,Norte,AM,Manicoré,1.0,45.0,1.0,0.0,1.0,5.922000000000001
66488,Norte,AM,Manicoré,1.0,45.0,1.0,0.0,1.0,2.0580000000000003
66489,Norte,AM,Manicoré,2.0,90.0,2.0,0.0,2.0,8.232000000000001
66490,Norte,AM,Manicoré,1.0,45.0,1.0,0.0,3.0,6.867000000000002
66491,Norte,AM,Manicoré,1.0,45.0,1.0,0.0,2.0,13.720000000000002
66492,Norte,AM,Manicoré,1.0,45.0,2.0,0.0,3.0,17.766000000000002
66493,Norte,AM,Manicoré,2.0,90.0,2.0,0.0,1.0,2.0580000000000003
66494,Norte,AM,Manicoré,1.0,45.0,2.0,0.0,2.0,11.844000000000001
66495,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,0.0,2.0,94.75200000000001
66496,Sudeste,SP,São Paulo,1.0,45.0,2.0,1046.25,1.0,5.922000000000001
66497,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,0.0,1.0,4.1160000000000005
66498,Sudeste,SP,São Paulo,1.0,45.0,1.0,64.0,0.0,0.0
66499,Sudeste,SP,São Paulo,1.0,45.0,1.0,16.0,0.0,0.0
66500,Sudeste,SP,São Paulo,1.0,45.0,1.0,165.0,1.0,0.329
66501,Sudeste,SP,São Paulo,1.0,45.0,1.0,40.0,0.0,0.0
66502,Sudeste,SP,São Paulo,2.0,90.0,1.0,10.0,0.0,0.0
66503,Sudeste,SP,São Paulo,1.0,45.0,1.0,84.0,0.0,0.0
66504,Sudeste,SP,São Paulo,1.0,45.0,1.0,244.12500000000003,0.0,0.0
66505,Sudeste,MG,Governador Valadares,1.0,45.0,1.0,0.0,1.0,2.0580000000000003
66506,Sudeste,MG,Governador Valadares,1.0,45.0,1.0,27.5,1.0,17.766000000000002
66507,Sudeste,MG,Governador Valadares,1.0,45.0,1.0,21.0,2.0,35.532000000000004
66508,Sudeste,MG,Governador Valadares,1.0,45.0,1.0,0.0,2.0,35.532000000000004
66509,Sudeste,MG,Governador Valadares,1.0,45.0,1.0,42.0,2.0,18.592583333333334
66510,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,0.0,1.0,0.32608333333333334
66511,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,44.0,2.0,35.532000000000004
66512,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,0.0,0.0,0.0
66513,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,0.0,0.0,0.0
66516,Sudeste,SP,São Paulo,2.0,90.0,1.0,372.00000000000006,0.0,0.0
66517,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,170.5,1.0,17.766000000000002
66518,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,0.0,1.0,9.870000000000001
66519,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,0.0,1.0,0.22825833333333334
66520,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,0.0,1.0,1.1445
66522,Sudeste,MG,Governador Valadares,2.0,90.0,4.0,2100.0,4.0,90.66400000000002
66523,Sudeste,MG,Governador Valadares,1.0,45.0,2.0,0.0,5.0,203.04
66524,Sudeste,MG,Governador Valadares,1.0,45.0,3.0,396.0,3.0,106.596
66525,Sudeste,MG,Governador Valadares,1.0,45.0,4.0,168.0,1.0,25.38
66526,Sudeste,MG,Governador Valadares,1.0,45.0,1.0,0.0,2.0,35.532000000000004
66527,Sudeste,SP,São Paulo,1.0,45.0,2.0,325.50000000000006,0.0,0.0
66528,Sudeste,SP,São Paulo,1.0,45.0,1.0,132.0,1.0,2.9610000000000003
66529,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,27.5,1.0,12.348000000000003
66530,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,40.0,0.0,0.0
66531,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,6.5625,1.0,35.532000000000004
66532,Sudeste,MG,Belo Horizonte,1.0,45.0,4.0,60.0,0.0,0.0
66533,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,5.0,0.0,0.0
66534,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,20.0,2.0,11.844000000000001
66535,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,13.125,1.0,4.1160000000000005
66536,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,5.0,2.0,0.658
66537,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,0.0,1.0,9.870000000000001
66538,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,5.0,1.0,1.1445
66539,Sudeste,MG,Belo Horizonte,1.0,45.0,1.0,20.0,3.0,53.298
66540,Centro-Oeste,GO,Luziânia,1.0,45.0,2.0,27.5,2.0,71.06400000000001
66541,Centro-Oeste,GO,Luziânia,1.0,45.0,1.0,13.75,2.0,71.06400000000001
66542,Centro-Oeste,GO,Luziânia,1.0,45.0,3.0,75.0,3.0,106.596
66543,Centro-Oeste,GO,Luziânia,1.0,45.0,1.0,41.25,3.0,106.596
66544,Centro-Oeste,GO,Luziânia,1.0,45.0,3.0,177.1875,3.0,106.596
66545,Centro-Oeste,GO,Goiás,1.0,45.0,2.0,176.0,2.0,24.696000000000005
