ENTREVISTA,REGIAO,UF,MUNICIPIO,qtd_geladeira,kwh_geladeira,kwh_categoria_refrigeracao
73126,Centro-Oeste,MS,Corumbá,0.0,0.0,0.0
73128,Centro-Oeste,MS,Três Lagoas,0.0,0.0,0.0
73131,Centro-Oeste,MS,Três Lagoas,0.0,0.0,0.0
73134,Centro-Oeste,MS,Três Lagoas,0.0,0.0,0.0
73135,Centro-Oeste,MS,Três Lagoas,0.0,0.0,0.0
73136,Centro-Oeste,MS,Corumbá,0.0,0.0,0.0
73144,Sudeste,SP,São José dos Campos,0.0,0.0,0.0
73145,Sudeste,SP,São José dos Campos,0.0,0.0,0.0
73146,Sudeste,SP,São José dos Campos,0.0,0.0,0.0
73147,Sudeste,SP,São José dos Campos,0.0,0.0,0.0
73154,Sudeste,ES,Vitória,0.0,0.0,0.0
73157,Sudeste,ES,Vitória,0.0,0.0,0.0
73158,Sudeste,ES,Vitória,0.0,0.0,0.0
73175,Sul,RS,Pelotas,0.0,0.0,0.0
73177,Sul,RS,Pelotas,0.0,0.0,0.0
73183,Centro-Oeste,MS,Campo Grande,0.0,0.0,0.0
73198,Centro-Oeste,MS,Corumbá,0.0,0.0,0.0
73200,Centro-Oeste,MS,Corumbá,0.0,0.0,0.0
73204,Centro-Oeste,MS,Corumbá,0.0,0.0,0.0
73210,Sul,RS,Pelotas,0.0,0.0,0.0
73213,Sudeste,RJ,Duque de Caxias,0.0,0.0,0.0
73215,Sudeste,RJ,Duque de Caxias,0.0,0.0,0.0
73216,Sudeste,RJ,Duque de Caxias,0.0,0.0,0.0
73217,Sudeste,RJ,Duque de Caxias,0.0,0.0,0.0
73218,Sudeste,RJ,Duque de Caxias,0.0,0.0,0.0
73219,Sudeste,RJ,Duque de Caxias,0.0,0.0,0.0
73220,Sudeste,RJ,Duque de Caxias,0.0,0.0,0.0
73221,Sudeste,RJ,Duque de Caxias,0.0,0.0,0.0
73222,Sudeste,RJ,Duque de Caxias,0.0,0.0,0.0
73223,Sudeste,RJ,Duque de Caxias,0.0,0.0,0.0
73224,Sudeste,RJ,Duque de Caxias,0.0,0.0,0.0
73225,Sudeste,RJ,Duque de Caxias,0.0,0.0,0.0
73233,Sul,RS,Caxias do Sul,0.0,0.0,0.0
73235,Sul,RS,Caxias do Sul,0.0,0.0,0.0
73254,Sul,SC,Chapecó,0.0,0.0,0.0
73255,Sul,SC,Chapecó,0.0,0.0,0.0
73259,Sudeste,RJ,Volta Redonda,0.0,0.0,0.0
73263,Sul,RS,Caxias do Sul,0.0,0.0,0.0
73266,Sul,RS,Caxias do Sul,0.0,0.0,0.0
73269,Sul,RS,Caxias do Sul,0.0,0.0,0.0
73271,Sul,RS,Caxias do Sul,0.0,0.0,0.0
73272,Sul,RS,Caxias do Sul,0.0,0.0,0.0
73274,Centro-Oeste,MS,Três Lagoas,0.0,0.0,0.0
73275,Centro-Oeste,MS,Três Lagoas,0.0,0.0,0.0
73276,Centro-Oeste,MS,Três Lagoas,0.0,0.0,0.0
73277,Centro-Oeste,MS,Três Lagoas,0.0,0.0,0.0
73278,Sul,RS,Caxias do Sul,0.0,0.0,0.0
73293,Sul,RS,Santa Cruz do Sul,0.0,0.0,0.0
73295,Sul,RS,Caxias do Sul,0.0,0.0,0.0
73296,Sul,RS,Caxias do Sul,0.0,0.0,0.0
73297,Sul,RS,Caxias do Sul,0.0,0.0,0.0
73298,Centro-Oeste,MS,Três Lagoas,0.0,0.0,0.0
73300,Centro-Oeste,MS,Três Lagoas,0.0,0.0,0.0
73302,Centro-Oeste,MS,Três Lagoas,0.0,0.0,0.0
73305,Sul,RS,Caxias do Sul,0.0,0.0,0.0
73309,Sul,RS,Caxias do Sul,0.0,0.0,0.0
73313,Centro-Oeste,MS,Três Lagoas,0.0,0.0,0.0
73314,Centro-Oeste,MS,Três Lagoas,0.0,0.0,0.0
73316,Centro-Oeste,MS,Três Lagoas,0.0,0.0,0.0
73318,Sul,RS,Caxias do Sul,0.0,0.0,0.0
73319,Sudeste,RJ,Volta Redonda,0.0,0.0,0.0
73325,Sudeste,RJ,Volta Redonda,0.0,0.0,0.0
73326,Sudeste,RJ,Volta Redonda,0.0,0.0,0.0
73330,Centro-Oeste,MS,Três Lagoas,0.0,0.0,0.0
73334,Centro-Oeste,MS,Três Lagoas,0.0,0.0,0.0
73336,Centro-Oeste,MS,Três Lagoas,0.0,0.0,0.0
73337,Centro-Oeste,MS,Três Lagoas,0.0,0.0,0.0
73338,Centro-Oeste,MS,Três Lagoas,0.0,0.0,0.0
73340,Centro-Oeste,MS,Três Lagoas,0.0,0.0,0.0
73341,Centro-Oeste,MS,Três Lagoas,0.0,0.0,0.0
73343,Sul,RS,Caxias do Sul,0.0,0.0,0.0
73345,Sul,RS,Caxias do Sul,0.0,0.0,0.0
73347,Sul,RS,Caxias do Sul,0.0,0.0,0.0
73358,Sul,RS,Caxias do Sul,0.0,0.0,0.0
73363,Centro-Oeste,MS,Três Lagoas,0.0,0.0,0.0
73368,Centro-Oeste,MS,Três Lagoas,0.0,0.0,0.0
73370,Centro-Oeste,MS,Três Lagoas,0.0,0.0,0.0
73374,Sudeste,RJ,Rio de Janeiro,0.0,0.0,0.0
73375,Sudeste,RJ,Rio de Janeiro,0.0,0.0,0.0
73376,Sudeste,RJ,Rio de Janeiro,0.0,0.0,0.0
73378,Sudeste,RJ,Rio de Janeiro,0.0,0.0,0.0
73391,Centro-Oeste,MS,Três Lagoas,0.0,0.0,0.0
73397,Centro-Oeste,DF,Brasília,0.0,0.0,0.0
73402,Centro-Oeste,DF,Brasília,0.0,0.0,0.0
73403,Centro-Oeste,DF,Brasília,0.0,0.0,0.0
73404,Centro-Oeste,DF,Brasília,0.0,0.0,0.0
73405,Sul,RS,Passo Fundo,0.0,0.0,0.0
73414,Sul,RS,Passo Fundo,0.0,0.0,0.0
73415,Sul,RS,Passo Fundo,0.0,0.0,0.0
73416,Sul,RS,Passo Fundo,0.0,0.0,0.0
73417,Sul,RS,Passo Fundo,0.0,0.0,0.0
73442,Sul,RS,Passo Fundo,0.0,0.0,0.0
73446,Sul,RS,Passo Fundo,0.0,0.0,0.0
73447,Sul,RS,Passo Fundo,0.0,0.0,0.0
73449,Sul,RS,Passo Fundo,0.0,0.0,0.0
73456,Sul,RS,Passo Fundo,0.0,0.0,0.0
73458,Sul,RS,Passo Fundo,0.0,0.0,0.0
73460,Sul,SC,Chapecó,0.0,0.0,0.0
73464,Sul,SC,Chapecó,0.0,0.0,0.0
73465,Sul,SC,Chapecó,0.0,0.0,0.0
73466,Sul,SC,Chapecó,0.0,0.0,0.0
73467,Sul,SC,Chapecó,0.0,0.0,0.0
73470,Sul,SC,Chapecó,0.0,0.0,0.0
73471,Sul,SC,Chapecó,0.0,0.0,0.0
73475,Sul,RS,Passo Fundo,0.0,0.0,0.0
73481,Centro-Oeste,DF,Brasília,0.0,0.0,0.0
73486,Centro-Oeste,DF,Brasília,0.0,0.0,0.0
73487,Sul,RS,Passo Fundo,0.0,0.0,0.0
73492,Sul,RS,Passo Fundo,0.0,0.0,0.0
73497,Sul,RS,Passo Fundo,0.0,0.0,0.0
73507,Sul,SC,Lages,0.0,0.0,0.0
73508,Sul,SC,Lages,0.0,0.0,0.0
73509,Sul,SC,Lages,0.0,0.0,0.0
73511,Sul,SC,Lages,0.0,0.0,0.0
73513,Sul,SC,Lages,0.0,0.0,0.0
73514,Sul,SC,Lages,0.0,0.0,0.0
73515,Sul,SC,Lages,0.0,0.0,0.0
73516,Sul,SC,Lages,0.0,0.0,0.0
73517,Sul,SC,Lages,0.0,0.0,0.0
73518,Sul,SC,Lages,0.0,0.0,0.0
73519,Sul,SC,Lages,0.0,0.0,0.0
73523,Sul,SC,Lages,0.0,0.0,0.0
73524,Sul,RS,Passo Fundo,0.0,0.0,0.0
73525,Sul,RS,Passo Fundo,0.0,0.0,0.0
73529,Sul,RS,Passo Fundo,0.0,0.0,0.0
73530,Centro-Oeste,DF,Brasília,0.0,0.0,0.0
73535,Centro-Oeste,DF,Brasília,0.0,0.0,0.0
73548,Sul,RS,Passo Fundo,0.0,0.0,0.0
73552,Sul,RS,Passo Fundo,0.0,0.0,0.0
73555,Centro-Oeste,DF,Brasília,0.0,0.0,0.0
73557,Centro-Oeste,DF,Brasília,0.0,0.0,0.0
73558,Centro-Oeste,DF,Brasília,0.0,0.0,0.0
73559,Sul,RS,Passo Fundo,0.0,0.0,0.0
73562,Sul,RS,Passo Fundo,0.0,0.0,0.0
73565,Sul,RS,Passo Fundo,0.0,0.0,0.0
73566,Sul,RS,Passo Fundo,0.0,0.0,0.0
73567,Sul,RS,Passo Fundo,0.0,0.0,0.0
73568,Sul,RS,Passo Fundo,0.0,0.0,0.0
73572,Sul,SC,Chapecó,0.0,0.0,0.0
73573,Sul,SC,Chapecó,0.0,0.0,0.0
73575,Sul,SC,Chapecó,0.0,0.0,0.0
73576,Sul,SC,Chapecó,0.0,0.0,0.0
73577,Sul,SC,Chapecó,0.0,0.0,0.0
73578,Sul,SC,Chapecó,0.0,0.0,0.0
73579,Sul,SC,Chapecó,0.0,0.0,0.0
73580,Sul,SC,Chapecó,0.0,0.0,0.0
73584,Sul,SC,Chapecó,0.0,0.0,0.0
73589,Centro-Oeste,DF,Brasília,0.0,0.0,0.0
73590,Centro-Oeste,DF,Brasília,0.0,0.0,0.0
73596,Sudeste,ES,Vitória,0.0,0.0,0.0
73601,Sudeste,ES,Vitória,0.0,0.0,0.0
73604,Sudeste,ES,Vitória,0.0,0.0,0.0
73608,Sudeste,ES,Vitória,0.0,0.0,0.0
73615,Sudeste,ES,Vitória,0.0,0.0,0.0
73618,Sudeste,ES,Vitória,0.0,0.0,0.0
73619,Sudeste,ES,Vitória,0.0,0.0,0.0
73629,Sudeste,SP,São José dos Campos,0.0,0.0,0.0
73641,Centro-Oeste,MS,Campo Grande,0.0,0.0,0.0
73645,Centro-Oeste,MS,Campo Grande,0.0,0.0,0.0
73647,Sul,SC,Chapecó,0.0,0.0,0.0
73653,Sul,SC,Chapecó,0.0,0.0,0.0
73656,Sul,SC,Chapecó,0.0,0.0,0.0
73657,Sul,SC,Chapecó,0.0,0.0,0.0
73658,Sul,SC,Chapecó,0.0,0.0,0.0
73659,Sul,SC,Chapecó,0.0,0.0,0.0
73661,Centro-Oeste,MS,Campo Grande,0.0,0.0,0.0
73664,Centro-Oeste,MS,Campo Grande,0.0,0.0,0.0
73668,Sudeste,ES,Vitória,0.0,0.0,0.0
73669,Sudeste,ES,Vitória,0.0,0.0,0.0
73673,Sudeste,ES,Vitória,0.0,0.0,0.0
73675,Sudeste,ES,Vitória,0.0,0.0,0.0
73677,Sudeste,ES,Vitória,0.0,0.0,0.0
73678,Sudeste,ES,Vitória,0.0,0.0,0.0
73681,Centro-Oeste,MS,Campo Grande,0.0,0.0,0.0
73682,Centro-Oeste,MS,Campo Grande,0.0,0.0,0.0
73683,Centro-Oeste,MS,Campo Grande,0.0,0.0,0.0
73691,Sudeste,SP,São José dos Campos,0.0,0.0,0.0
73695,Sul,SC,Lages,0.0,0.0,0.0
73697,Sul,SC,Lages,0.0,0.0,0.0
73698,Sul,SC,Lages,0.0,0.0,0.0
73699,Sul,SC,Lages,0.0,0.0,0.0
73705,Sudeste,SP,São José dos Campos,0.0,0.0,0.0
73709,Sul,SC,Blumenau,0.0,0.0,0.0
73711,Sul,SC,Blumenau,0.0,0.0,0.0
73712,Sul,SC,Blumenau,0.0,0.0,0.0
73716,Sul,SC,Blumenau,0.0,0.0,0.0
73719,Sul,SC,Blumenau,0.0,0.0,0.0
73728,Sul,SC,Blumenau,0.0,0.0,0.0
73730,Sul,SC,Blumenau,0.0,0.0,0.0
73731,Sul,SC,Blumenau,0.0,0.0,0.0
73732,Sul,SC,Blumenau,0.0,0.0,0.0
73733,Sul,SC,Blumenau,0.0,0.0,0.0
73738,Sul,SC,Chapecó,0.0,0.0,0.0
73739,Sul,SC,Chapecó,0.0,0.0,0.0
73740,Sul,SC,Chapecó,0.0,0.0,0.0
73741,Sul,SC,Chapecó,0.0,0.0,0.0
73744,Sul,SC,Chapecó,0.0,0.0,0.0
73745,Sul,SC,Chapecó,0.0,0.0,0.0
73751,Centro-Oeste,DF,Brasília,0.0,0.0,0.0
73753,Centro-Oeste,DF,Brasília,0.0,0.0,0.0
73754,Centro-Oeste,DF,Brasília,0.0,0.0,0.0
73755,Centro-Oeste,DF,Brasília,0.0,0.0,0.0
73756,Centro-Oeste,DF,Brasília,0.0,0.0,0.0
73758,Centro-Oeste,DF,Brasília,0.0,0.0,0.0
73759,Centro-Oeste,DF,Brasília,0.0,0.0,0.0
73760,Centro-Oeste,DF,Brasília,0.0,0.0,0.0
73761,Sudeste,RJ,Campos dos Goytacazes,0.0,0.0,0.0
73764,Sudeste,RJ,Campos dos Goytacazes,0.0,0.0,0.0
73765,Sudeste,RJ,Campos dos Goytacazes,0.0,0.0,0.0
73766,Sudeste,RJ,Campos dos Goytacazes,0.0,0.0,0.0
73769,Sudeste,RJ,Campos dos Goytacazes,0.0,0.0,0.0
73770,Sudeste,RJ,Campos dos Goytacazes,0.0,0.0,0.0
73771,Sudeste,RJ,Campos dos Goytacazes,0.0,0.0,0.0
73774,Sudeste,RJ,Campos dos Goytacazes,0.0,0.0,0.0
73775,Sudeste,RJ,Campos dos Goytacazes,0.0,0.0,0.0
73777,Sudeste,RJ,Campos dos Goytacazes,0.0,0.0,0.0
73778,Sudeste,RJ,Campos dos Goytacazes,0.0,0.0,0.0
73779,Sudeste,RJ,Campos dos Goytacazes,0.0,0.0,0.0
73780,Sudeste,RJ,Campos dos Goytacazes,0.0,0.0,0.0
73781,Sudeste,RJ,Campos dos Goytacazes,0.0,0.0,0.0
73782,Sudeste,RJ,Campos dos Goytacazes,0.0,0.0,0.0
73783,Sudeste,ES,Vitória,0.0,0.0,0.0
73784,Sudeste,ES,Vitória,0.0,0.0,0.0
73785,Sudeste,ES,Vitória,0.0,0.0,0.0
73790,Sudeste,ES,Vitória,0.0,0.0,0.0
73792,Sudeste,ES,Vitória,0.0,0.0,0.0
73795,Sudeste,SP,São José dos Campos,0.0,0.0,0.0
73803,Sul,SC,Blumenau,0.0,0.0,0.0
73804,Sul,SC,Blumenau,0.0,0.0,0.0
73805,Sul,SC,Blumenau,0.0,0.0,0.0
73806,Sul,SC,Blumenau,0.0,0.0,0.0
73809,Sul,SC,Blumenau,0.0,0.0,0.0
73812,Sul,SC,Blumenau,0.0,0.0,0.0
73814,Sul,SC,Blumenau,0.0,0.0,0.0
73818,Sudeste,ES,Cachoeiro de Itapemirim,0.0,0.0,0.0
73820,Sul,SC,Blumenau,0.0,0.0,0.0
73825,Sul,SC,Blumenau,0.0,0.0,0.0
73829,Sul,SC,Blumenau,0.0,0.0,0.0
73830,Sul,SC,Blumenau,0.0,0.0,0.0
73840,Sudeste,ES,Cachoeiro de Itapemirim,0.0,0.0,0.0
73842,Sudeste,ES,Cachoeiro de Itapemirim,0.0,0.0,0.0
73843,Sudeste,ES,Cachoeiro de Itapemirim,0.0,0.0,0.0
73847,Sudeste,ES,Cachoeiro de Itapemirim,0.0,0.0,0.0
73851,Sudeste,ES,Cachoeiro de Itapemirim,0.0,0.0,0.0
73852,Sudeste,ES,Cachoeiro de Itapemirim,0.0,0.0,0.0
73853,Sudeste,ES,Cachoeiro de Itapemirim,0.0,0.0,0.0
73861,Sudeste,ES,Cachoeiro de Itapemirim,0.0,0.0,0.0
73862,Sudeste,ES,Cachoeiro de Itapemirim,0.0,0.0,0.0
73867,Sudeste,ES,Linhares,0.0,0.0,0.0
73870,Sudeste,ES,Linhares,0.0,0.0,0.0
73871,Sudeste,ES,Linhares,0.0,0.0,0.0
73875,Sudeste,ES,Linhares,0.0,0.0,0.0
73881,Sudeste,ES,Linhares,0.0,0.0,0.0
73888,Sudeste,ES,Linhares,0.0,0.0,0.0
73889,Sudeste,ES,Linhares,0.0,0.0,0.0
73895,Sudeste,ES,Linhares,0.0,0.0,0.0
73904,Sudeste,RJ,Campos dos Goytacazes,0.0,0.0,0.0
73905,Sudeste,RJ,Campos dos Goytacazes,0.0,0.0,0.0
73906,Sudeste,RJ,Campos dos Goytacazes,0.0,0.0,0.0
73907,Sudeste,RJ,Campos dos Goytacazes,0.0,0.0,0.0
73908,Sudeste,RJ,Campos dos Goytacazes,0.0,0.0,0.0
73911,Sudeste,RJ,Campos dos Goytacazes,0.0,0.0,0.0
73912,Sudeste,RJ,Campos dos Goytacazes,0.0,0.0,0.0
73913,Sudeste,RJ,Campos dos Goytacazes,0.0,0.0,0.0
73914,Sudeste,RJ,Campos dos Goytacazes,0.0,0.0,0.0
73915,Sudeste,RJ,Campos dos Goytacazes,0.0,0.0,0.0
73916,Sudeste,RJ,Campos dos Goytacazes,0.0,0.0,0.0
73917,Sudeste,RJ,Campos dos Goytacazes,0.0,0.0,0.0
73918,Sudeste,RJ,Campos dos Goytacazes,0.0,0.0,0.0
73919,Sudeste,RJ,Campos dos Goytacazes,0.0,0.0,0.0
73920,Sudeste,RJ,Campos dos Goytacazes,0.0,0.0,0.0
73927,Sudeste,RJ,Campos dos Goytacazes,0.0,0.0,0.0
73929,Sudeste,RJ,Campos dos Goytacazes,0.0,0.0,0.0
73930,Sudeste,RJ,Campos dos Goytacazes,0.0,0.0,0.0
73931,Sudeste,RJ,Campos dos Goytacazes,0.0,0.0,0.0
73932,Sudeste,RJ,Campos dos Goytacazes,0.0,0.0,0.0
73934,Sudeste,RJ,Campos dos Goytacazes,0.0,0.0,0.0
73942,Sudeste,RJ,Campos dos Goytacazes,0.0,0.0,0.0
73943,Sudeste,RJ,Campos dos Goytacazes,0.0,0.0,0.0
73945,Sudeste,RJ,Campos dos Goytacazes,0.0,0.0,0.0
73951,Sul,SC,Chapecó,0.0,0.0,0.0
73953,Sul,SC,Chapecó,0.0,0.0,0.0
73954,Sul,SC,Chapecó,0.0,0.0,0.0
73960,Sul,SC,Chapecó,0.0,0.0,0.0
73961,Centro-Oeste,MS,Campo Grande,0.0,0.0,0.0
73962,Centro-Oeste,MS,Campo Grande,0.0,0.0,0.0
73963,Sul,SC,Blumenau,0.0,0.0,0.0
73965,Sul,SC,Blumenau,0.0,0.0,0.0
73980,Sul,SC,Blumenau,0.0,0.0,0.0
73982,Centro-Oeste,MS,Campo Grande,0.0,0.0,0.0
73984,Sul,SC,Lages,0.0,0.0,0.0
73985,Sul,SC,Lages,0.0,0.0,0.0
73986,Sul,SC,Lages,0.0,0.0,0.0
73989,Sul,SC,Lages,0.0,0.0,0.0
73990,Sul,SC,Lages,0.0,0.0,0.0
73992,Sul,SC,Lages,0.0,0.0,0.0
73994,Sul,SC,Chapecó,0.0,0.0,0.0
73996,Sul,SC,Chapecó,0.0,0.0,0.0
73997,Sul,SC,Chapecó,0.0,0.0,0.0
74001,Sul,SC,Chapecó,0.0,0.0,0.0
74002,Sul,SC,Chapecó,0.0,0.0,0.0
74003,Sul,SC,Chapecó,0.0,0.0,0.0
74007,Sudeste,ES,Cachoeiro de Itapemirim,0.0,0.0,0.0
74013,Sudeste,ES,Cachoeiro de Itapemirim,0.0,0.0,0.0
74015,Sudeste,ES,Cachoeiro de Itapemirim,0.0,0.0,0.0
74017,Sudeste,ES,Cachoeiro de Itapemirim,0.0,0.0,0.0
74018,Sudeste,ES,Cachoeiro de Itapemirim,0.0,0.0,0.0
74019,Sudeste,ES,Cachoeiro de Itapemirim,0.0,0.0,0.0
74029,Sul,SC,Blumenau,0.0,0.0,0.0
74034,Sul,SC,Blumenau,0.0,0.0,0.0
74035,Sul,SC,Blumenau,0.0,0.0,0.0
74042,Sul,SC,Blumenau,0.0,0.0,0.0
74045,Centro-Oeste,MS,Campo Grande,0.0,0.0,0.0
74046,Sudeste,ES,Cachoeiro de Itapemirim,0.0,0.0,0.0
74047,Sudeste,ES,Cachoeiro de Itapemirim,0.0,0.0,0.0
74048,Sudeste,ES,Cachoeiro de Itapemirim,0.0,0.0,0.0
74051,Sudeste,ES,Cachoeiro de Itapemirim,0.0,0.0,0.0
74056,Sudeste,ES,Linhares,0.0,0.0,0.0
74059,Sudeste,ES,Linhares,0.0,0.0,0.0
74064,Sudeste,ES,Linhares,0.0,0.0,0.0
74065,Sudeste,ES,Linhares,0.0,0.0,0.0
74072,Sudeste,ES,Linhares,0.0,0.0,0.0
74075,Sudeste,ES,Linhares,0.0,0.0,0.0
74076,Sudeste,ES,Linhares,0.0,0.0,0.0
74080,Sudeste,ES,Linhares,0.0,0.0,0.0
74081,Sudeste,ES,Linhares,0.0,0.0,0.0
74082,Sudeste,ES,Linhares,0.0,0.0,0.0
74095,Sudeste,RJ,Itaperuna,0.0,0.0,0.0
74096,Sudeste,RJ,Itaperuna,0.0,0.0,0.0
74097,Sudeste,RJ,Itaperuna,0.0,0.0,0.0
74103,Sudeste,RJ,Itaperuna,0.0,0.0,0.0
74104,Sudeste,RJ,Itaperuna,0.0,0.0,0.0
74105,Sudeste,RJ,Itaperuna,0.0,0.0,0.0
74106,Sudeste,RJ,Itaperuna,0.0,0.0,0.0
74107,Sudeste,RJ,Itaperuna,0.0,0.0,0.0
74109,Sudeste,RJ,Itaperuna,0.0,0.0,0.0
74110,Sudeste,RJ,Itaperuna,0.0,0.0,0.0
74111,Sudeste,RJ,Itaperuna,0.0,0.0,0.0
74113,Sudeste,RJ,Itaperuna,0.0,0.0,0.0
74114,Sudeste,RJ,Itaperuna,0.0,0.0,0.0
74116,Sudeste,RJ,Itaperuna,0.0,0.0,0.0
74117,Sudeste,RJ,Itaperuna,0.0,0.0,0.0
74118,Sudeste,RJ,Itaperuna,0.0,0.0,0.0
74119,Sudeste,RJ,Itaperuna,0.0,0.0,0.0
74120,Sudeste,ES,Cachoeiro de Itapemirim,0.0,0.0,0.0
74122,Sudeste,ES,Cachoeiro de Itapemirim,0.0,0.0,0.0
74127,Sudeste,ES,Cachoeiro de Itapemirim,0.0,0.0,0.0
74129,Sudeste,ES,Cachoeiro de Itapemirim,0.0,0.0,0.0
74132,Sudeste,ES,Cachoeiro de Itapemirim,0.0,0.0,0.0
74133,Sudeste,ES,Cachoeiro de Itapemirim,0.0,0.0,0.0
74135,Sudeste,ES,Cachoeiro de Itapemirim,0.0,0.0,0.0
74146,Sudeste,ES,Linhares,0.0,0.0,0.0
74147,Sudeste,ES,Linhares,0.0,0.0,0.0
74148,Sudeste,ES,Linhares,0.0,0.0,0.0
74149,Sudeste,ES,Linhares,0.0,0.0,0.0
74152,Sudeste,ES,Linhares,0.0,0.0,0.0
74153,Sudeste,ES,Linhares,0.0,0.0,0.0
74158,Sudeste,ES,Linhares,0.0,0.0,0.0
74166,Sudeste,ES,Linhares,0.0,0.0,0.0
74171,Sudeste,ES,Linhares,0.0,0.0,0.0
74173,Sul,SC,Chapecó,0.0,0.0,0.0
74180,Sudeste,RJ,Cabo Frio,0.0,0.0,0.0
74181,Sudeste,RJ,Cabo Frio,0.0,0.0,0.0
74183,Sudeste,RJ,Cabo Frio,0.0,0.0,0.0
74184,Sudeste,RJ,Cabo Frio,0.0,0.0,0.0
74187,Sudeste,RJ,Cabo Frio,0.0,0.0,0.0
74188,Sudeste,RJ,Cabo Frio,0.0,0.0,0.0
74192,Sudeste,RJ,Cabo Frio,0.0,0.0,0.0
74194,Sudeste,RJ,Cabo Frio,0.0,0.0,0.0
74198,Sudeste,RJ,Cabo Frio,0.0,0.0,0.0
74199,Sudeste,RJ,Cabo Frio,0.0,0.0,0.0
74201,Sudeste,RJ,Cabo Frio,0.0,0.0,0.0
74204,Sudeste,RJ,Cabo Frio,0.0,0.0,0.0
74207,Sudeste,RJ,Cabo Frio,0.0,0.0,0.0
74208,Sudeste,RJ,Cabo Frio,0.0,0.0,0.0
74209,Sudeste,RJ,Cabo Frio,0.0,0.0,0.0
74216,Sul,SC,Blumenau,0.0,0.0,0.0
74219,Sul,SC,Blumenau,0.0,0.0,0.0
74222,Sul,SC,Blumenau,0.0,0.0,0.0
74246,Sudeste,RJ,Cabo Frio,0.0,0.0,0.0
74247,Sudeste,RJ,Cabo Frio,0.0,0.0,0.0
74248,Sudeste,RJ,Cabo Frio,0.0,0.0,0.0
74249,Sudeste,RJ,Cabo Frio,0.0,0.0,0.0
74259,Sudeste,RJ,Cabo Frio,0.0,0.0,0.0
74262,Sul,SC,Blumenau,0.0,0.0,0.0
74263,Sul,SC,Blumenau,0.0,0.0,0.0
74268,Sul,SC,Blumenau,0.0,0.0,0.0
74269,Sul,SC,Blumenau,0.0,0.0,0.0
74271,Sul,SC,Blumenau,0.0,0.0,0.0
74276,Sul,SC,Blumenau,0.0,0.0,0.0
74281,Sul,SC,Blumenau,0.0,0.0,0.0
74282,Sudeste,ES,Vitória,0.0,0.0,0.0
74284,Sudeste,ES,Vitória,0.0,0.0,0.0
74285,Sudeste,ES,Vitória,0.0,0.0,0.0
74286,Sudeste,ES,Vitória,0.0,0.0,0.0
74288,Sudeste,ES,Vitória,0.0,0.0,0.0
74290,Sudeste,ES,Vitória,0.0,0.0,0.0
74291,Sudeste,ES,Vitória,0.0,0.0,0.0
74295,Sul,SC,Blumenau,0.0,0.0,0.0
74306,Sudeste,RJ,Nova Friburgo,0.0,0.0,0.0
74307,Sudeste,RJ,Nova Friburgo,0.0,0.0,0.0
74308,Sudeste,RJ,Cabo Frio,0.0,0.0,0.0
74309,Sudeste,RJ,Cabo Frio,0.0,0.0,0.0
74310,Sudeste,RJ,Cabo Frio,0.0,0.0,0.0
74311,Sudeste,RJ,Cabo Frio,0.0,0.0,0.0
74312,Sudeste,RJ,Cabo Frio,0.0,0.0,0.0
74313,Sudeste,RJ,Cabo Frio,0.0,0.0,0.0
74315,Sudeste,RJ,Cabo Frio,0.0,0.0,0.0
74316,Sudeste,RJ,Nova Friburgo,0.0,0.0,0.0
74317,Sudeste,RJ,Nova Friburgo,0.0,0.0,0.0
74318,Sudeste,RJ,Nova Friburgo,0.0,0.0,0.0
74319,Sudeste,RJ,Nova Friburgo,0.0,0.0,0.0
74320,Sudeste,RJ,Nova Friburgo,0.0,0.0,0.0
74321,Sudeste,RJ,Nova Friburgo,0.0,0.0,0.0
74322,Sudeste,RJ,Nova Friburgo,0.0,0.0,0.0
74323,Sudeste,RJ,Nova Friburgo,0.0,0.0,0.0
74324,Sudeste,RJ,Nova Friburgo,0.0,0.0,0.0
74326,Sul,SC,Blumenau,0.0,0.0,0.0
74327,Sul,SC,Blumenau,0.0,0.0,0.0
74329,Sul,SC,Blumenau,0.0,0.0,0.0
74330,Sul,SC,Blumenau,0.0,0.0,0.0
74331,Sul,SC,Blumenau,0.0,0.0,0.0
74332,Sul,SC,Blumenau,0.0,0.0,0.0
74333,Sul,SC,Blumenau,0.0,0.0,0.0
74335,Sul,SC,Blumenau,0.0,0.0,0.0
74341,Sudeste,RJ,Nova Friburgo,0.0,0.0,0.0
74342,Sudeste,RJ,Nova Friburgo,0.0,0.0,0.0
74343,Sudeste,RJ,Nova Friburgo,0.0,0.0,0.0
74344,Sudeste,RJ,Nova Friburgo,0.0,0.0,0.0
74346,Sudeste,RJ,Nova Friburgo,0.0,0.0,0.0
74347,Sudeste,RJ,Nova Friburgo,0.0,0.0,0.0
74349,Sudeste,RJ,Nova Friburgo,0.0,0.0,0.0
74351,Sudeste,RJ,Nova Friburgo,0.0,0.0,0.0
74352,Sudeste,RJ,Nova Friburgo,0.0,0.0,0.0
74353,Sudeste,RJ,Cabo Frio,0.0,0.0,0.0
74355,Sudeste,RJ,Cabo Frio,0.0,0.0,0.0
74356,Sudeste,RJ,Cabo Frio,0.0,0.0,0.0
74357,Sudeste,RJ,Cabo Frio,0.0,0.0,0.0
74358,Sudeste,RJ,Cabo Frio,0.0,0.0,0.0
