entrevista,regiao,uf,municipio,uso_horario_pico,horas_alto_consumo,consumo_total_kwh_mes,valor_estimado_conta_reais,produtos_maior_consumo,categoria_maior_consumo,quantidade_equipamentos,tipo_imovel,categoria
52885,Norte,RR,Boa Vista,0,10.9,499.87,374.9,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,16,Comercio,Mediano
52886,Norte,RR,Boa Vista,1,1.0,133.16,99.87,Geladeira|Ventilador|TV,Refrigeração,17,Casa,Mediano
52887,Norte,RR,Boa Vista,0,8.3,222.89,167.17,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,22,Apartamento,Mediano
52888,Norte,RR,Boa Vista,1,0.5,579.78,434.84,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,20,Casa,Ruim
52889,Norte,RR,Boa Vista,1,5.8,115.04,86.28,Geladeira|Ventilador|Ventilador de Teto,Refrigeração,15,Comercio,Ruim
52890,Norte,RR,Boa Vista,0,4.6,161.02,120.77,Geladeira|Ventilador|TV,Refrigeração,16,Casa,Bom
52892,Norte,RR,Boa Vista,1,2.9,373.08,279.81,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,19,Apartamento,Crítico
52893,Norte,RR,Boa Vista,0,1.5,123.48,92.61,Ventilador|Geladeira|Lâmpada Fluorescente,Climatização,20,Comercio,Excelente
52894,Norte,RR,Boa Vista,0,4.6,689.34,517.0,Ar-condicionado|Ar-condicionado Split|TV,Climatização,35,Comercio,Bom
52895,Norte,RR,Boa Vista,0,5.8,429.45,322.09,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,30,Apartamento,Mediano
52896,Norte,RR,Boa Vista,0,8.4,125.96,94.47,Ventilador|Geladeira|Lâmpada Fluorescente,Climatização,10,Apartamento,Bom
52898,Norte,RR,Boa Vista,0,11.8,148.07,111.05,Bebedouro|Geladeira|Ar-condicionado,Refrigeração,16,Apartamento,Mediano
52899,Norte,RR,Boa Vista,1,9.8,760.47,570.35,Ar-condicionado|Ar-condicionado Split|Portão Elétrico,Climatização,27,Comercio,Crítico
52900,Norte,RR,Boa Vista,1,6.0,112.19,84.14,Geladeira|Caixa de Som|Lâmpada Fluorescente,Refrigeração,22,Casa,Crítico
52901,Norte,RR,Boa Vista,0,3.4,99.09,74.32,Geladeira|TV|Ventilador,Refrigeração,15,Casa,Excelente
52902,Norte,RR,Boa Vista,0,3.2,94.03,70.52,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,10,Casa,Excelente
52903,Norte,RR,Boa Vista,0,6.1,130.6,97.95,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,20,Comercio,Bom
52905,Norte,RR,Boa Vista,1,2.4,136.76,102.57,Ventilador|Geladeira|TV,Climatização,13,Casa,Ruim
52906,Norte,RR,Boa Vista,0,3.5,362.89,272.17,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,13,Comercio,Excelente
52907,Norte,RR,Boa Vista,0,11.0,200.11,150.08,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,17,Apartamento,Mediano
52909,Norte,RR,Boa Vista,1,9.9,90.41,67.81,Geladeira|Ventilador|TV,Refrigeração,9,Comercio,Crítico
52910,Norte,RR,Boa Vista,1,7.3,1118.17,838.63,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,24,Casa,Crítico
52913,Norte,RR,Boa Vista,1,8.8,87.89,65.92,Geladeira|TV|Lâmpada Fluorescente,Refrigeração,20,Apartamento,Crítico
52915,Norte,RR,Boa Vista,1,4.6,240.35,180.26,Geladeira|Ventilador|TV,Refrigeração,17,Comercio,Ruim
52918,Norte,RR,Boa Vista,1,7.3,91.68,68.76,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,17,Casa,Crítico
52919,Norte,RR,Boa Vista,1,0.9,112.5,84.38,Ventilador|Geladeira|Liquidificador,Climatização,10,Comercio,Mediano
52921,Norte,RR,Boa Vista,1,6.9,71.08,53.31,Geladeira|Lâmpada LED|Ventilador,Refrigeração,16,Casa,Crítico
52922,Norte,RR,Boa Vista,0,1.7,96.64,72.48,Geladeira|Ventilador|Ferro de Passar,Refrigeração,17,Casa,Excelente
52923,Norte,RR,Boa Vista,0,2.4,134.8,101.1,Freezer|Geladeira|Lâmpada Fluorescente,Refrigeração,12,Casa,Excelente
52924,Norte,RR,Boa Vista,0,1.4,103.4,77.55,Geladeira|Ventilador de Teto|Lâmpada Fluorescente,Refrigeração,19,Apartamento,Excelente
52925,Norte,RR,Boa Vista,0,10.3,153.69,115.27,Liquidificador|Geladeira|Ferro de Passar,Eletrodomésticos,16,Comercio,Mediano
52926,Norte,RR,Boa Vista,0,3.5,70.19,52.64,Geladeira|Lâmpada Fluorescente|Ventilador,Refrigeração,14,Casa,Excelente
52927,Norte,RR,Boa Vista,1,3.7,63.56,47.67,Geladeira|Lâmpada Fluorescente|Liquidificador,Refrigeração,17,Apartamento,Ruim
52928,Norte,RR,Boa Vista,1,4.0,18.0,13.5,Lâmpada Fluorescente|Lâmpada Incandescente|N/A,Iluminação,7,Casa,Ruim
52929,Norte,RR,Boa Vista,1,1.5,18.57,13.93,Ventilador|TV|Lâmpada LED,Climatização,9,Apartamento,Mediano
52930,Norte,RR,Boa Vista,0,9.1,240.8,180.6,Ventilador|Geladeira|Fogão Elétrico,Climatização,14,Casa,Mediano
52931,Norte,RR,Boa Vista,1,7.0,168.89,126.67,Ventilador|Geladeira|Lâmpada Fluorescente,Climatização,17,Apartamento,Crítico
52932,Norte,RR,Boa Vista,0,4.8,207.04,155.28,Freezer|Geladeira|TV,Refrigeração,23,Apartamento,Bom
52933,Norte,RR,Boa Vista,1,2.5,137.75,103.31,Geladeira|Freezer|Ventilador,Refrigeração,22,Casa,Ruim
52934,Norte,RR,Boa Vista,1,8.1,151.52,113.64,TV|Geladeira|Ventilador,Tecnologia,10,Comercio,Crítico
52936,Norte,RR,Boa Vista,1,3.7,156.59,117.44,Ventilador|Geladeira|TV,Climatização,15,Casa,Ruim
52937,Norte,RR,Boa Vista,0,5.1,64.04,48.03,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,14,Apartamento,Bom
52938,Norte,RR,Boa Vista,1,0.9,54.15,40.61,Geladeira|Lâmpada Fluorescente|Ventilador,Refrigeração,14,Apartamento,Mediano
52939,Norte,RR,Boa Vista,1,5.1,140.11,105.08,Geladeira|TV|Ventilador,Refrigeração,15,Apartamento,Ruim
52940,Norte,RR,Boa Vista,0,10.9,163.33,122.5,Ventilador|Geladeira|Fogão Elétrico,Climatização,18,Casa,Mediano
52941,Norte,RR,Boa Vista,0,4.8,96.61,72.46,Geladeira|TV|Ventilador,Refrigeração,11,Apartamento,Bom
52942,Norte,RR,Boa Vista,1,1.1,102.29,76.72,Geladeira|Ventilador|TV,Refrigeração,17,Casa,Mediano
52943,Norte,RR,Boa Vista,0,8.2,75.85,56.89,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,16,Comercio,Bom
52944,Norte,RR,Boa Vista,0,8.9,90.0,67.5,Geladeira|Ventilador|TV,Refrigeração,8,Apartamento,Bom
52945,Norte,RR,Boa Vista,0,0.6,192.93,144.7,Ventilador|Freezer|Lâmpada Fluorescente,Climatização,13,Casa,Excelente
52948,Norte,RR,Boa Vista,0,2.8,1140.77,855.58,Ar-condicionado|Ar-condicionado Split|Chuveiro Elétrico,Climatização,33,Casa,Mediano
52949,Norte,RR,Boa Vista,0,8.2,55.8,41.85,Geladeira|Lâmpada Fluorescente|N/A,Refrigeração,12,Casa,Bom
52950,Norte,RR,Boa Vista,0,3.1,190.42,142.82,Ar-condicionado|Geladeira|TV,Climatização,9,Casa,Excelente
52951,Norte,RR,Boa Vista,0,8.6,94.29,70.72,Geladeira|Ventilador|Lâmpada LED,Refrigeração,17,Casa,Bom
52952,Norte,RR,Boa Vista,1,3.6,58.68,44.01,Geladeira|Lâmpada Fluorescente|Ventilador,Refrigeração,13,Comercio,Ruim
52953,Norte,RR,Boa Vista,1,11.0,122.46,91.84,Ventilador|Geladeira|Lâmpada Fluorescente,Climatização,10,Comercio,Crítico
52954,Norte,RR,Boa Vista,1,6.9,231.81,173.86,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,20,Apartamento,Crítico
52955,Norte,RR,Boa Vista,0,0.8,692.26,519.19,Ar-condicionado|Ar-condicionado Split|Portão Elétrico,Climatização,44,Casa,Bom
52956,Norte,RR,Boa Vista,0,0.6,108.77,81.58,Geladeira|Ar-condicionado|Ar-condicionado Split,Refrigeração,17,Casa,Excelente
52957,Norte,RR,Boa Vista,1,4.1,175.05,131.29,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,11,Comercio,Ruim
52958,Norte,RR,Boa Vista,0,11.5,128.84,96.63,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,17,Apartamento,Mediano
52959,Norte,RR,Boa Vista,1,4.5,112.05,84.04,Geladeira|Ventilador|TV,Refrigeração,13,Casa,Ruim
52960,Norte,RR,Boa Vista,0,0.0,531.37,398.53,Ar-condicionado|Ar-condicionado Split|Bebedouro,Climatização,32,Casa,Bom
52961,Norte,RR,Boa Vista,0,1.5,165.56,124.17,Geladeira|Lâmpada Fluorescente|Ventilador,Refrigeração,25,Apartamento,Excelente
52962,Norte,RR,Boa Vista,1,0.8,86.01,64.51,Geladeira|Ventilador|TV,Refrigeração,9,Apartamento,Mediano
52964,Norte,RR,Boa Vista,0,2.0,108.57,81.43,Geladeira|Ventilador de Teto|Ventilador,Refrigeração,14,Apartamento,Excelente
52965,Norte,RR,Boa Vista,1,0.8,221.99,166.49,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,16,Casa,Mediano
52966,Norte,RR,Boa Vista,0,11.8,95.52,71.64,Geladeira|Ventilador|TV,Refrigeração,14,Casa,Mediano
52967,Norte,RR,Boa Vista,1,11.9,108.93,81.7,Geladeira|Ventilador|TV,Refrigeração,13,Casa,Crítico
52968,Norte,RR,Boa Vista,1,11.7,474.55,355.91,Ar-condicionado|Ar-condicionado Split|TV,Climatização,27,Comercio,Crítico
52971,Norte,RR,Boa Vista,0,11.7,113.66,85.24,Geladeira|Lâmpada Incandescente|TV,Refrigeração,8,Casa,Mediano
52972,Norte,RR,Boa Vista,0,11.9,142.09,106.57,Ventilador|Geladeira|TV,Climatização,14,Casa,Mediano
52973,Norte,RR,Boa Vista,1,5.7,80.39,60.29,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,18,Casa,Ruim
52974,Norte,RR,Boa Vista,1,5.1,65.92,49.44,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,8,Casa,Ruim
52975,Norte,RR,Boa Vista,1,10.7,118.76,89.07,Ventilador|Geladeira|Lâmpada LED,Climatização,8,Casa,Crítico
52976,Norte,RR,Boa Vista,0,10.5,92.54,69.4,Geladeira|Ventilador|Roteador Wi-Fi,Refrigeração,13,Apartamento,Mediano
52977,Norte,RR,Boa Vista,0,1.8,133.04,99.78,Ventilador|Geladeira|Caixa de Som,Climatização,16,Casa,Excelente
52978,Norte,RR,Boa Vista,1,8.9,71.38,53.54,Geladeira|Ventilador|Lâmpada LED,Refrigeração,18,Casa,Crítico
52979,Norte,RR,Boa Vista,0,3.1,75.15,56.36,Geladeira|Ar-condicionado|Lâmpada Fluorescente,Refrigeração,11,Casa,Excelente
52980,Norte,RR,Boa Vista,1,2.7,129.28,96.96,Ventilador|Geladeira|Roteador Wi-Fi,Climatização,12,Casa,Ruim
52982,Norte,RR,Boa Vista,1,1.1,131.09,98.32,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,14,Casa,Mediano
52983,Norte,RR,Boa Vista,1,8.8,100.55,75.41,Geladeira|Ar-condicionado|Lâmpada Fluorescente,Refrigeração,19,Comercio,Crítico
52984,Norte,RR,Boa Vista,1,10.6,125.8,94.35,Ventilador|Geladeira|TV,Climatização,9,Casa,Crítico
52985,Norte,RR,Boa Vista,1,10.5,98.26,73.7,Lâmpada Incandescente|TV|Computador Desktop,Iluminação,17,Casa,Crítico
52986,Norte,RR,Boa Vista,1,2.6,294.03,220.52,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,15,Apartamento,Ruim
52987,Norte,RR,Boa Vista,0,10.8,98.82,74.11,Geladeira|TV|Ventilador,Refrigeração,13,Comercio,Mediano
52988,Norte,RR,Boa Vista,1,0.0,101.18,75.89,Geladeira|Ventilador|TV,Refrigeração,14,Casa,Mediano
52989,Norte,RR,Boa Vista,1,7.0,91.68,68.76,Geladeira|Lâmpada Incandescente|TV,Refrigeração,14,Casa,Crítico
52990,Norte,RR,Boa Vista,0,8.4,148.14,111.1,Ar-condicionado|Geladeira|TV,Climatização,18,Casa,Bom
52991,Norte,RR,Boa Vista,0,10.7,61.0,45.75,Ventilador|TV|Lâmpada Fluorescente,Climatização,8,Apartamento,Bom
52992,Norte,RR,Boa Vista,0,6.6,100.66,75.5,Geladeira|Lâmpada Fluorescente|Fogão Elétrico,Refrigeração,32,Casa,Bom
52993,Norte,RR,Boa Vista,0,8.5,100.0,75.0,Geladeira|TV|Ventilador,Refrigeração,18,Apartamento,Bom
52994,Norte,RR,Boa Vista,1,11.7,306.01,229.51,Geladeira|Ventilador|Portão Elétrico,Refrigeração,36,Casa,Crítico
52995,Norte,RR,Boa Vista,0,1.4,234.26,175.7,Bebedouro|Geladeira|Freezer,Refrigeração,61,Apartamento,Mediano
52996,Norte,RR,Boa Vista,1,5.3,82.75,62.06,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,13,Comercio,Ruim
52997,Norte,RR,Boa Vista,1,6.5,623.26,467.44,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,19,Casa,Crítico
52999,Norte,RR,Boa Vista,1,0.9,431.9,323.92,Ar-condicionado|Ar-condicionado Split|TV,Climatização,23,Apartamento,Ruim
53000,Norte,RR,Boa Vista,1,9.5,85.03,63.77,Geladeira|Ventilador|Lâmpada LED,Refrigeração,8,Apartamento,Crítico
53001,Norte,RR,Boa Vista,1,11.0,120.24,90.18,TV|Geladeira|Ventilador,Tecnologia,13,Casa,Crítico
53002,Norte,RR,Boa Vista,0,6.8,258.18,193.64,Portão Elétrico|Geladeira|Lâmpada LED,Serviços,16,Apartamento,Bom
53003,Norte,RR,Boa Vista,1,0.2,129.96,97.47,Geladeira|Ventilador|TV,Refrigeração,13,Comercio,Mediano
53004,Norte,RR,Boa Vista,0,7.9,188.47,141.35,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,19,Comercio,Bom
53005,Norte,RR,Boa Vista,0,8.9,179.67,134.75,Ventilador|Geladeira|Freezer,Climatização,21,Apartamento,Mediano
53007,Norte,RR,Boa Vista,0,9.8,205.51,154.13,Ar-condicionado|Geladeira|TV,Climatização,12,Casa,Mediano
53008,Norte,RR,Boa Vista,0,6.8,51.56,38.67,Geladeira|Lâmpada Fluorescente|Ventilador,Refrigeração,9,Casa,Bom
53009,Norte,RR,Boa Vista,0,5.6,222.27,166.7,Geladeira|Freezer|TV,Refrigeração,22,Casa,Bom
53010,Norte,RR,Boa Vista,0,4.2,94.7,71.03,Geladeira|TV|Ventilador,Refrigeração,10,Casa,Excelente
53011,Norte,RR,Boa Vista,1,3.7,420.96,315.72,Ar-condicionado|Ar-condicionado Split|Lâmpada Incandescente,Climatização,24,Apartamento,Crítico
53012,Norte,RR,Boa Vista,1,8.5,214.12,160.59,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,18,Casa,Crítico
53013,Norte,RR,Boa Vista,0,8.6,106.49,79.87,Geladeira|TV|Ventilador,Refrigeração,13,Comercio,Bom
53014,Norte,RR,Boa Vista,0,2.5,245.59,184.19,Ar-condicionado|Geladeira|TV,Climatização,16,Comercio,Excelente
53015,Norte,RR,Boa Vista,1,7.9,99.05,74.29,Geladeira|Ventilador|TV,Refrigeração,10,Casa,Crítico
53016,Norte,RR,Boa Vista,0,1.3,109.5,82.12,Geladeira|Ventilador|TV,Refrigeração,21,Apartamento,Excelente
53017,Norte,RR,Boa Vista,0,5.0,212.06,159.05,Ventilador|Ar-condicionado|Ar-condicionado Split,Climatização,21,Casa,Bom
53018,Norte,RR,Boa Vista,1,4.9,184.37,138.28,Ventilador|Geladeira|TV,Climatização,10,Comercio,Ruim
53019,Norte,RR,Boa Vista,0,3.6,100.44,75.33,Geladeira|Ar-condicionado|Ar-condicionado Split,Refrigeração,21,Casa,Bom
53020,Norte,RR,Boa Vista,1,5.5,82.55,61.91,Geladeira|Ventilador|TV,Refrigeração,10,Casa,Ruim
53022,Norte,RR,Boa Vista,0,10.3,204.13,153.1,Bebedouro|Geladeira|Freezer,Refrigeração,17,Apartamento,Mediano
53023,Norte,RR,Boa Vista,1,2.7,130.01,97.51,Ventilador|Geladeira|Lâmpada Fluorescente,Climatização,11,Casa,Ruim
53024,Norte,RR,Boa Vista,1,7.8,478.23,358.67,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,49,Apartamento,Crítico
53025,Norte,RR,Boa Vista,1,8.8,45.73,34.3,Ventilador|Lâmpada LED|N/A,Climatização,12,Comercio,Crítico
53026,Norte,RR,Boa Vista,1,3.3,99.34,74.5,Geladeira|TV|Ventilador,Refrigeração,17,Casa,Ruim
53027,Norte,RR,Boa Vista,1,0.2,164.66,123.5,Ventilador|Geladeira|Freezer,Climatização,14,Casa,Mediano
53028,Norte,RR,Boa Vista,1,9.2,103.64,77.73,Geladeira|TV|Ventilador,Refrigeração,14,Apartamento,Crítico
53030,Norte,RR,Boa Vista,1,9.6,135.49,101.62,Geladeira|TV|Computador Desktop,Refrigeração,19,Casa,Crítico
53031,Norte,RR,Boa Vista,1,12.0,127.15,95.36,Ventilador|Geladeira|TV,Climatização,15,Casa,Crítico
53032,Norte,RR,Boa Vista,1,9.1,138.48,103.86,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,13,Apartamento,Crítico
53033,Norte,RR,Boa Vista,1,0.9,154.69,116.02,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,15,Apartamento,Ruim
53034,Norte,RR,Boa Vista,0,8.0,105.77,79.33,Geladeira|TV|Lâmpada Fluorescente,Refrigeração,16,Apartamento,Bom
53035,Norte,RR,Boa Vista,0,11.7,157.45,118.09,Ventilador|Geladeira|Lâmpada Fluorescente,Climatização,13,Casa,Mediano
53036,Norte,RR,Boa Vista,1,7.9,151.42,113.56,Ventilador|Geladeira|Lâmpada Fluorescente,Climatização,10,Apartamento,Crítico
53037,Norte,RR,Boa Vista,0,11.5,68.62,51.46,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,8,Apartamento,Mediano
53038,Norte,RR,Boa Vista,1,5.5,301.31,225.98,Portão Elétrico|Geladeira|Ventilador,Serviços,10,Apartamento,Crítico
53039,Norte,RR,Boa Vista,1,0.3,108.48,81.36,Geladeira|Ventilador|TV,Refrigeração,10,Casa,Mediano
53040,Norte,RR,Boa Vista,1,5.6,108.97,81.73,Geladeira|Ventilador|TV,Refrigeração,11,Casa,Ruim
53041,Norte,RR,Boa Vista,1,8.8,147.78,110.84,TV|Geladeira|Ventilador,Tecnologia,14,Casa,Crítico
53042,Norte,RR,Boa Vista,1,6.6,190.37,142.78,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,15,Casa,Crítico
53043,Norte,RR,Boa Vista,1,9.9,196.98,147.73,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,19,Apartamento,Crítico
53044,Norte,RR,Boa Vista,0,3.1,120.89,90.67,Geladeira|Ar-condicionado|Ar-condicionado Split,Refrigeração,15,Apartamento,Excelente
53045,Norte,RR,Boa Vista,1,1.9,557.67,418.25,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,37,Casa,Crítico
53046,Norte,RR,Boa Vista,0,4.0,143.87,107.9,TV|Geladeira|Ventilador,Tecnologia,14,Casa,Excelente
53047,Norte,RR,Boa Vista,1,11.0,646.01,484.51,Ar-condicionado|Ar-condicionado Split|Frigobar,Climatização,45,Casa,Crítico
53048,Norte,RR,Boa Vista,0,9.5,110.6,82.95,Geladeira|Ventilador|TV,Refrigeração,16,Casa,Bom
53049,Norte,RR,Boa Vista,0,9.4,1010.48,757.86,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,30,Apartamento,Mediano
53052,Norte,RR,Boa Vista,1,3.1,80.57,60.43,Geladeira|TV|Ventilador,Refrigeração,7,Casa,Mediano
53054,Norte,RR,Boa Vista,0,5.9,109.02,81.76,Geladeira|TV|Ventilador,Refrigeração,12,Casa,Bom
53056,Nordeste,CE,Fortaleza,1,10.8,121.46,91.1,Geladeira|Fogão Elétrico|TV,Refrigeração,16,Casa,Crítico
53059,Nordeste,CE,Fortaleza,0,2.8,62.89,47.17,Geladeira|TV|Ventilador,Refrigeração,11,Casa,Excelente
53061,Nordeste,CE,Fortaleza,0,6.4,152.56,114.42,Ventilador|Geladeira|TV,Climatização,10,Casa,Bom
53063,Norte,RR,Boa Vista,1,7.0,136.91,102.68,TV|Geladeira|Ventilador,Tecnologia,10,Apartamento,Crítico
53064,Norte,RR,Boa Vista,1,9.9,93.97,70.48,Geladeira|Ventilador|TV,Refrigeração,11,Casa,Crítico
53065,Norte,RR,Boa Vista,1,5.9,65.19,48.89,Geladeira|Liquidificador|Ventilador,Refrigeração,6,Casa,Ruim
53066,Nordeste,CE,Fortaleza,1,10.7,62.24,46.68,Geladeira|Lâmpada Fluorescente|Liquidificador,Refrigeração,6,Apartamento,Crítico
53067,Nordeste,CE,Fortaleza,1,7.7,86.89,65.17,Geladeira|Caixa de Som|Lâmpada Incandescente,Refrigeração,10,Casa,Crítico
53068,Nordeste,CE,Fortaleza,1,9.0,157.97,118.48,TV|Ventilador|Geladeira,Tecnologia,7,Apartamento,Crítico
53069,Nordeste,CE,Fortaleza,0,6.3,70.74,53.05,Geladeira|TV|Lâmpada Incandescente,Refrigeração,7,Casa,Bom
53070,Nordeste,CE,Fortaleza,1,7.2,197.16,147.87,Bebedouro|TV|Geladeira,Refrigeração,13,Casa,Crítico
53071,Nordeste,CE,Fortaleza,1,10.3,64.06,48.04,Geladeira|TV|Lâmpada LED,Refrigeração,11,Comercio,Crítico
53072,Nordeste,CE,Fortaleza,0,6.1,148.36,111.27,TV|Geladeira|Ventilador,Tecnologia,9,Apartamento,Bom
53073,Nordeste,CE,Fortaleza,1,1.4,141.39,106.04,Geladeira|Freezer|Ventilador,Refrigeração,10,Casa,Mediano
53074,Norte,RR,Boa Vista,1,7.0,293.51,220.13,Geladeira|Computador Desktop|Fogão Elétrico,Refrigeração,25,Apartamento,Crítico
53075,Norte,RR,Boa Vista,0,2.6,106.33,79.75,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,16,Casa,Excelente
53076,Norte,RR,Boa Vista,1,8.5,323.7,242.77,Portão Elétrico|Geladeira|Ventilador,Serviços,18,Casa,Crítico
53078,Norte,RR,Boa Vista,1,0.8,81.92,61.44,Geladeira|Ventilador|Lâmpada LED,Refrigeração,18,Apartamento,Mediano
53079,Norte,RR,Boa Vista,1,11.8,112.26,84.2,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,13,Casa,Crítico
53080,Norte,RR,Boa Vista,1,6.0,70.53,52.9,Geladeira|Lâmpada Fluorescente|Ventilador,Refrigeração,15,Casa,Ruim
53081,Norte,RR,Boa Vista,1,10.6,411.45,308.59,Portão Elétrico|Geladeira|Fogão Elétrico,Serviços,25,Apartamento,Crítico
53082,Norte,RR,Boa Vista,1,8.1,289.04,216.78,Ventilador|Geladeira|Fogão Elétrico,Climatização,18,Apartamento,Crítico
53083,Norte,RR,Boa Vista,1,5.6,145.92,109.44,Ventilador|Geladeira|Bebedouro,Climatização,20,Apartamento,Crítico
53084,Norte,RR,Boa Vista,0,8.3,107.86,80.9,Geladeira|Ventilador|Lâmpada Fluorescente,Refrigeração,14,Apartamento,Bom
53085,Norte,RR,Boa Vista,1,11.1,150.49,112.87,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,19,Apartamento,Crítico
53086,Norte,RR,Boa Vista,1,0.3,117.55,88.16,Geladeira|Freezer|Lâmpada Fluorescente,Refrigeração,15,Apartamento,Mediano
53087,Norte,RR,Boa Vista,0,9.4,348.96,261.72,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,25,Casa,Mediano
53088,Norte,RR,Boa Vista,1,3.7,147.89,110.92,Ventilador|Geladeira|TV,Climatização,18,Casa,Ruim
53090,Norte,RR,Boa Vista,1,4.8,751.21,563.41,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,20,Comercio,Ruim
53092,Norte,RR,Boa Vista,1,3.1,126.28,94.71,Geladeira|Ventilador|TV,Refrigeração,16,Apartamento,Ruim
53094,Norte,RR,Boa Vista,1,11.1,103.07,77.3,Geladeira|Ventilador|TV,Refrigeração,12,Comercio,Crítico
53095,Norte,RR,Boa Vista,1,2.9,116.66,87.5,Geladeira|Ventilador|TV,Refrigeração,10,Comercio,Mediano
53097,Norte,RR,Boa Vista,0,4.3,88.52,66.39,Geladeira|TV|Ventilador,Refrigeração,10,Casa,Excelente
53098,Norte,RR,Boa Vista,0,3.9,158.38,118.78,Ventilador|Geladeira|Lâmpada Fluorescente,Climatização,17,Casa,Bom
53099,Norte,RR,Boa Vista,1,8.0,351.13,263.35,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,12,Casa,Crítico
53100,Norte,RR,Boa Vista,0,1.8,566.68,425.01,Ar-condicionado|Ar-condicionado Split|Geladeira,Climatização,20,Casa,Bom
53101,Norte,RR,Boa Vista,1,9.8,254.7,191.02,TV|Geladeira|Ventilador,Tecnologia,13,Casa,Crítico
53102,Norte,RR,Boa Vista,1,6.6,135.3,101.48,TV|Geladeira|Ventilador,Tecnologia,10,Casa,Ruim
53104,Norte,RR,Boa Vista,0,9.3,204.22,153.16,Ventilador|Geladeira|Portão Elétrico,Climatização,22,Casa,Mediano
53105,Norte,RR,Boa Vista,1,6.3,239.43,179.57,Ventilador|Geladeira|Freezer,Climatização,24,Apartamento,Crítico
53106,Norte,RR,Boa Vista,0,9.3,16.25,12.19,Lâmpada Fluorescente|Ventilador|Liquidificador,Iluminação,11,Apartamento,Bom
53107,Norte,RR,Boa Vista,0,11.1,236.69,177.52,Ventilador de Teto|Geladeira|Freezer,Climatização,20,Comercio,Mediano
53108,Norte,RR,Boa Vista,1,6.0,161.86,121.4,Ventilador|Geladeira|Freezer,Climatização,14,Casa,Ruim
53109,Norte,RR,Boa Vista,1,9.8,158.73,119.05,Geladeira|Ventilador|TV,Refrigeração,16,Casa,Crítico
53110,Norte,RR,Boa Vista,1,5.8,393.18,294.88,Fogão Elétrico|Ar-condicionado|Ar-condicionado Split,Eletrodomésticos,15,Apartamento,Crítico
53111,Norte,RR,Boa Vista,1,10.8,99.18,74.39,Geladeira|TV|Ventilador,Refrigeração,14,Apartamento,Crítico
53113,Norte,RR,Boa Vista,0,4.8,116.24,87.18,Geladeira|Portão Elétrico|Computador Desktop,Refrigeração,29,Apartamento,Bom
53114,Norte,RR,Boa Vista,1,10.8,89.0,66.75,Geladeira|Lâmpada Fluorescente|Fogão Elétrico,Refrigeração,30,Casa,Crítico
53115,Norte,RR,Boa Vista,1,11.9,368.75,276.56,Lâmpada Incandescente|Ventilador|Bebedouro,Iluminação,35,Apartamento,Crítico
53116,Norte,RR,Boa Vista,1,3.3,173.61,130.21,Geladeira|Lâmpada Incandescente|Ventilador,Refrigeração,23,Casa,Ruim
53118,Norte,RR,Boa Vista,0,11.8,181.79,136.34,Ar-condicionado|Ar-condicionado Split|Ventilador,Climatização,23,Casa,Mediano
